code;date;prod;prod_class;poids;mod;ori;dist_km;dist_class;ori_lon;ori_lat
843;2014-10-01;kpassadjo;igname;22020;4.camion;bouna;457;300-500;-2,9994;9,2684
844;2014-10-01;kléglé;igname;5140;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
845;2014-10-01;banane plantain;divers;39260;5.gros camion;daloa;187;150-200;-6,4478;6,8892
846;2014-10-01;attiéké sec;divers;1080;3.pick-up;bouaké;3;000-050;-5,028;7,6845
847;2014-10-01;arachide décortiquée;arachide;1060;2.voiture;didiévi;87;050-100;-4,893;7,1256
848;2014-10-01;mais grain;mais;3640;2.voiture;kouakro;402;300-500;-2,9074;5,4444
849;2014-10-01;assawa;igname;21800;4.camion;bondoukou;398;300-500;-2,803;8,039
850;2014-10-01;arachide décortiquée;arachide;1420;2.voiture;didiévi;87;050-100;-4,893;7,1256
851;2014-10-01;mais grain;mais;1220;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
852;2014-10-01;mais grain;mais;5120;4.camion;niakara;84;050-100;-5,2874;8,6614
853;2014-10-01;mais grain;mais;3640;2.voiture;kouakro;402;300-500;-2,9074;5,4444
854;2014-10-01;assawa;igname;25620;4.camion;bondoukou;398;300-500;-2,803;8,039
855;2014-10-01;koudjan;igname;5480;4.camion;tiébissou;48;000-050;-5,2243;7,1593
856;2014-10-01;mais grain;mais;1880;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
857;2014-10-01;arachide décortiquée;arachide;5160;4.camion;dabakala;132;100-150;-4,4272;8,3624
858;2014-10-01;assawa;igname;6940;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
859;2014-10-01;assawa;igname;5040;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
860;2014-10-01;oignons;divers;40140;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
861;2014-10-01;riz blanchi importé;riz;1220;1 moto;bouaké;3;000-050;-5,028;7,6845
862;2014-10-01;arachide décortiquée;arachide;1120;2.voiture;sakassou;47;000-050;-5,2914;7,4555
863;2014-10-01;arachide décortiquée;arachide;1200;2.voiture;mankono;179;150-200;-6,1883;8,0556
864;2014-10-01;mais grain;mais;1340;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
865;2014-10-01;arachide décortiquée;arachide;1860;2.voiture;satama;127;100-150;-4,3595;7,9043
866;2014-10-01;haricot sec;divers;2100;2.voiture;séguéla;240;200-300;-6,6705;7,9624
867;2014-10-01;arachide décortiquée;arachide;480;2.voiture;sakassou;47;000-050;-5,2914;7,4555
868;2014-10-01;arachide décortiquée;arachide;520;2.voiture;botro;48;000-050;-5,3063;7,8447
869;2014-10-01;mais grain;mais;12820;4.camion;tiéningboué;124;100-150;-5,7241;8,177
870;2014-10-01;mais grain;mais;7260;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
871;2014-10-01;arachide décortiquée;arachide;19340;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
872;2014-10-01;mais grain;mais;4800;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
873;2014-10-01;arachide décortiquée;arachide;1260;3.pick-up;molonoublé;42;000-050;-4,9852;7,4004
874;2014-10-01;kponan;igname;12880;4.camion;bouandougou;116;100-150;-5,6679;8,2146
875;2014-10-01;kponan;igname;22920;4.camion;bouna;457;300-500;-2,9994;9,2684
876;2014-10-01;assawa;igname;5320;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
877;2014-10-01;mais grain;mais;18760;4.camion;satama;127;100-150;-4,3595;7,9043
878;2014-10-01;mais grain;mais;2960;2.voiture;dianra;282;200-300;-6,2438;8,7628
879;2014-10-01;koudjan;igname;15780;4.camion;kong;225;200-300;-4,6119;9,1503
880;2014-10-01;mais grain;mais;1880;2.voiture;béoumi;60;050-100;-5,5791;7,6714
881;2014-10-01;arachide décortiquée;arachide;1100;2.voiture;dabakala;132;100-150;-4,4272;8,3624
882;2014-10-01;riz paddy bké 189;riz;1040;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
883;2014-10-01;attiéké sec;divers;620;2.voiture;béoumi;60;050-100;-5,5791;7,6714
884;2014-10-01;attiéké sec;divers;920;2.voiture;béoumi;60;050-100;-5,5791;7,6714
885;2014-10-01;arachide décortiquée;arachide;1160;2.voiture;sakassou;47;000-050;-5,2914;7,4555
886;2014-10-01;mais grain;mais;5860;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
887;2014-10-01;mil;divers;4820;5.gros camion;mali;477;Etranger;-7,473;11,4071
888;2014-10-01;mais grain;mais;3180;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
889;2014-10-01;oignons;divers;39540;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
890;2014-10-01;arachide décortiquée;arachide;3100;2.voiture;dianra;282;200-300;-6,2438;8,7628
891;2014-10-01;mais grain;mais;1260;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
892;2014-10-01;arachide décortiquée;arachide;420;2.voiture;sakassou;47;000-050;-5,2914;7,4555
893;2014-10-01;arachide décortiquée;arachide;660;2.voiture;botro;48;000-050;-5,3063;7,8447
894;2014-10-01;arachide décortiquée;arachide;600;2.voiture;satama;127;100-150;-4,3595;7,9043
895;2014-10-01;kponan;igname;17500;4.camion;kong;225;200-300;-4,6119;9,1503
896;2014-10-01;mais grain;mais;2160;2.voiture;dianra;282;200-300;-6,2438;8,7628
897;2014-10-01;piment sec;divers;1420;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
898;2014-10-01;riz paddy iguapé;riz;1240;2.voiture;mankono;179;150-200;-6,1883;8,0556
899;2014-10-01;mais grain;mais;4620;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
900;2014-10-01;riz paddy bké 189;riz;620;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
901;2014-10-01;attiéké sec;divers;2420;3.pick-up;bouaké;3;000-050;-5,028;7,6845
902;2014-10-01;arachide décortiquée;arachide;2360;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
903;2014-10-01;riz paddy iguapé;riz;2100;2.voiture;mankono;179;150-200;-6,1883;8,0556
904;2014-10-01;mais grain;mais;1660;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
905;2014-10-01;arachide décortiquée;arachide;620;2.voiture;sakassou;47;000-050;-5,2914;7,4555
906;2014-10-01;mil;divers;37180;5.gros camion;mali;477;Etranger;-7,473;11,4071
907;2014-10-01;divers;divers;36900;5.gros camion;tanda;349;300-500;-3,1733;7,7956
908;2014-10-01;koudjan;igname;5540;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
909;2014-10-01;arachide décortiquée;arachide;220;2.voiture;sakassou;47;000-050;-5,2914;7,4555
910;2014-10-01;arachide décortiquée;arachide;220;2.voiture;sakassou;47;000-050;-5,2914;7,4555
911;2014-10-01;divers;divers;1260;2.voiture;béoumi;60;050-100;-5,5791;7,6714
912;2014-10-01;mais grain;mais;700;2.voiture;bodokro;81;050-100;-5,4722;7,8747
913;2014-10-01;arachide décortiquée;arachide;1160;2.voiture;sakassou;47;000-050;-5,2914;7,4555
914;2014-10-01;mais grain;mais;6780;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
915;2014-10-01;divers;divers;16000;4.camion;béoumi;60;050-100;-5,5791;7,6714
916;2014-10-01;attiéké sec;divers;1020;3.pick-up;bouaké;3;000-050;-5,028;7,6845
917;2014-10-01;arachide décortiquée;arachide;1560;2.voiture;béoumi;60;050-100;-5,5791;7,6714
918;2014-10-01;wakrou;igname;4620;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
919;2014-10-01;oignons;divers;3500;4.camion;abidjan;247;200-300;-4,0208;5,3215
920;2014-10-01;mais grain;mais;7120;3.pick-up;botro;48;000-050;-5,3063;7,8447
921;2014-10-01;attiéké sec;divers;1500;3.pick-up;bouaké;3;000-050;-5,028;7,6845
922;2014-10-01;arachide décortiquée;arachide;21920;5.gros camion;dabakala;132;100-150;-4,4272;8,3624
923;2014-10-01;arachide décortiquée;arachide;5840;3.pick-up;satama;127;100-150;-4,3595;7,9043
924;2014-10-01;piment sec;divers;1100;2.voiture;tingrela;373;300-500;-6,4081;10,4844
925;2014-10-01;haricot sec;divers;1980;2.voiture;mankono;179;150-200;-6,1883;8,0556
926;2014-10-01;riz blanchi iguapé;riz;2480;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
927;2014-10-01;mais grain;mais;1320;2.voiture;dianra;282;200-300;-6,2438;8,7628
928;2014-10-01;arachide décortiquée;arachide;1580;2.voiture;bokada;72;050-100;-5,0331;8,0433
929;2014-10-01;orange;divers;1360;2.voiture;béoumi;60;050-100;-5,5791;7,6714
930;2014-10-01;riz paddy bké 189;riz;960;2.voiture;bonguera;136;100-150;-4,2434;7,6673
931;2014-10-01;mais grain;mais;28880;5.gros camion;bouaflé;121;100-150;-5,7418;6,9919
932;2014-10-01;koudjan;igname;15300;4.camion;kong;225;200-300;-4,6119;9,1503
933;2014-10-01;arachide décortiquée;arachide;18160;4.camion;korhogo;176;150-200;-5,6316;9,4577
934;2014-10-01;mais grain;mais;6100;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
935;2014-10-01;koudjan;igname;6280;3.pick-up;satama;127;100-150;-4,3595;7,9043
936;2014-10-01;arachide décortiquée;arachide;40740;5.gros camion;sakassou;47;000-050;-5,2914;7,4555
937;2014-10-01;mais grain;mais;40040;5.gros camion;tiébissou;48;000-050;-5,2243;7,1593
938;2014-10-01;divers;divers;44160;5.gros camion;tafiré;119;100-150;-5,1628;9,0688
939;2014-10-01;piment sec;divers;1880;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
940;2014-10-01;oignons;divers;25000;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
941;2014-10-01;koudjan;igname;6420;4.camion;brobo;25;000-050;-4,8267;7,6407
942;2014-10-01;mais grain;mais;5800;2.voiture;katiola;38;000-050;-5,1018;8,1401
943;2014-10-01;mais grain;mais;42240;4.camion;dabakala;132;100-150;-4,4272;8,3624
944;2014-10-01;riz paddy bké 189;riz;17280;4.camion;gagnoa;205;200-300;-5,944;6,127
945;2014-10-01;kponan;igname;16160;4.camion;bondoukou;398;300-500;-2,803;8,039
946;2014-10-01;arachide décortiquée;arachide;1400;2.voiture;diabo;28;000-050;-5,1722;7,7852
947;2014-10-01;mais grain;mais;2700;2.voiture;katiola;38;000-050;-5,1018;8,1401
948;2014-10-01;mais grain;mais;1340;2.voiture;katiola;38;000-050;-5,1018;8,1401
949;2014-10-01;mil;divers;14860;5.gros camion;mali;477;Etranger;-7,473;11,4071
950;2014-10-01;attiéké sec;divers;1280;2.voiture;bouaké;3;000-050;-5,028;7,6845
951;2014-10-01;oignons;divers;44660;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
952;2014-10-01;oignons;divers;40220;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
953;2014-10-01;florido;igname;6600;3.pick-up;kouassikro;124;100-150;-4,7085;7,0329
954;2014-10-01;arachide décortiquée;arachide;2460;2.voiture;dianra;282;200-300;-6,2438;8,7628
955;2014-10-01;arachide décortiquée;arachide;6680;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
956;2014-10-01;koudjan;igname;5560;3.pick-up;tiébissou;48;000-050;-5,2243;7,1593
957;2014-10-01;riz paddy iguapé;riz;6060;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
958;2014-10-01;koudjan;igname;8800;4.camion;satama;127;100-150;-4,3595;7,9043
959;2014-10-01;riz paddy bké 189;riz;1540;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
960;2014-10-01;riz paddy bké 189;riz;1780;2.voiture;dabakala;132;100-150;-4,4272;8,3624
961;2014-10-01;arachide décortiquée;arachide;1380;2.voiture;béoumi;60;050-100;-5,5791;7,6714
962;2014-10-01;arachide décortiquée;arachide;1720;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
963;2014-10-01;mais grain;mais;1300;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
964;2014-10-01;koudjan;igname;1280;2.voiture;sakassou;47;000-050;-5,2914;7,4555
965;2014-10-01;arachide décortiquée;arachide;360;2.voiture;béoumi;60;050-100;-5,5791;7,6714
966;2014-10-01;arachide décortiquée;arachide;2020;2.voiture;béoumi;60;050-100;-5,5791;7,6714
967;2014-10-01;mais grain;mais;200;2.voiture;botro;48;000-050;-5,3063;7,8447
968;2014-10-01;mais grain;mais;2620;5.gros camion;yamoussoukro;77;050-100;-5,2778;6,8194
969;2014-10-01;koudjan;igname;21280;4.camion;bondoukou;398;300-500;-2,803;8,039
970;2014-10-01;arachide décortiquée;arachide;44340;5.gros camion;korhogo;176;150-200;-5,6316;9,4577
971;2014-10-01;koudjan;igname;21820;5.gros camion;bondoukou;398;300-500;-2,803;8,039
972;2014-10-01;arachide décortiquée;arachide;160;2.voiture;bouaflé;121;100-150;-5,7418;6,9919
973;2014-10-01;florido;igname;12520;4.camion;dabakala;132;100-150;-4,4272;8,3624
974;2014-10-01;arachide décortiquée;arachide;1420;2.voiture;béoumi;60;050-100;-5,5791;7,6714
975;2014-10-01;koudjan;igname;16500;4.camion;kong;225;200-300;-4,6119;9,1503
976;2014-10-01;mais grain;mais;340;2.voiture;katiola;38;000-050;-5,1018;8,1401
977;2014-10-01;arachide décortiquée;arachide;920;2.voiture;dianra;282;200-300;-6,2438;8,7628
978;2014-10-01;piment sec;divers;1940;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
979;2014-10-01;arachide décortiquée;arachide;3600;3.pick-up;satama;127;100-150;-4,3595;7,9043
980;2014-10-01;koudjan;igname;15480;4.camion;dabakala;132;100-150;-4,4272;8,3624
981;2014-10-01;kléglé;igname;5640;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
982;2014-10-01;kléglé;igname;6760;4.camion;m'bahiakro;82;050-100;-4,3378;7,4537
983;2014-10-01;mais grain;mais;16540;4.camion;mankono;179;150-200;-6,1883;8,0556
984;2014-10-01;mais grain;mais;1560;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
985;2014-10-01;attiéké sec;divers;500;2.voiture;bouaké;3;000-050;-5,028;7,6845
986;2014-10-01;arachide décortiquée;arachide;3080;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
987;2014-10-01;koudjan;igname;19560;5.gros camion;kong;225;200-300;-4,6119;9,1503
988;2014-10-01;arachide décortiquée;arachide;3260;2.voiture;dianra;282;200-300;-6,2438;8,7628
989;2014-10-01;oignons;divers;43600;5.gros camion;abidjan;247;200-300;-4,0208;5,3215
990;2014-10-01;attiéké sec;divers;1940;2.voiture;béoumi;60;050-100;-5,5791;7,6714
991;2014-10-01;arachide décortiquée;arachide;1220;2.voiture;sakassou;47;000-050;-5,2914;7,4555
992;2014-10-01;piment sec;divers;1800;2.voiture;dianra;282;200-300;-6,2438;8,7628
993;2014-10-01;mais grain;mais;1640;2.voiture;mankono;179;150-200;-6,1883;8,0556
994;2014-10-01;riz paddy bké 189;riz;100;2.voiture;mankono;179;150-200;-6,1883;8,0556
995;2014-10-01;mais grain;mais;1620;2.voiture;botro;48;000-050;-5,3063;7,8447
996;2014-10-01;arachide décortiquée;arachide;1080;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
997;2014-10-01;arachide décortiquée;arachide;1600;2.voiture;dianra;282;200-300;-6,2438;8,7628
998;2014-10-01;arachide décortiquée;arachide;29240;4.camion;korhogo;176;150-200;-5,6316;9,4577
999;2014-10-01;piment sec;divers;420;2.voiture;sinfra;152;150-200;-5,908;6,6165
1000;2014-10-01;arachide décortiquée;arachide;1480;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1001;2014-10-01;mais grain;mais;1060;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1002;2014-10-01;kléglé;igname;140;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1003;2014-10-01;bété bété;igname;220;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1004;2014-10-01;haricot sec;divers;8120;4.camion;tafiré;119;100-150;-5,1628;9,0688
1005;2014-10-01;divers;divers;4760;3.pick-up;satama;127;100-150;-4,3595;7,9043
1006;2014-10-01;attiéké sec;divers;1140;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1007;2014-10-01;koudjan;igname;500;4.camion;kong;225;200-300;-4,6119;9,1503
1008;2014-10-01;arachide décortiquée;arachide;5140;3.pick-up;niakara;84;050-100;-5,2874;8,6614
1009;2014-10-01;divers;divers;1300;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1010;2014-10-01;riz blanchi iguapé;riz;1040;2.voiture;mankono;179;150-200;-6,1883;8,0556
1011;2014-10-01;attiéké sec;divers;660;1 moto;bouaké;3;000-050;-5,028;7,6845
1012;2014-10-01;riz blanchi importé;riz;8100;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1013;2014-10-01;mil;divers;4460;5.gros camion;mali;477;Etranger;-7,473;11,4071
1014;2014-10-01;assawa;igname;920;4.camion;bouna;457;300-500;-2,9994;9,2684
1015;2014-10-01;arachide décortiquée;arachide;2140;2.voiture;bokada;72;050-100;-5,0331;8,0433
1016;2014-10-01;attiéké sec;divers;140;2.voiture;bouaké;3;000-050;-5,028;7,6845
1017;2014-10-01;riz blanchi iguapé;riz;1020;1 moto;bouaké;3;000-050;-5,028;7,6845
1018;2014-10-01;arachide décortiquée;arachide;1480;2.voiture;tiébissou;48;000-050;-5,2243;7,1593
1019;2014-10-01;attiéké sec;divers;540;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1020;2014-10-01;mais grain;mais;5040;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
1021;2014-10-01;arachide décortiquée;arachide;17180;4.camion;niakara;84;050-100;-5,2874;8,6614
1022;2014-10-01;arachide décortiquée;arachide;2900;2.voiture;dianra;282;200-300;-6,2438;8,7628
1023;2014-10-01;riz paddy bké 189;riz;940;2.voiture;bouandougou;116;100-150;-5,6679;8,2146
1024;2014-10-01;mais grain;mais;3100;2.voiture;botro;48;000-050;-5,3063;7,8447
1025;2014-10-01;arachide décortiquée;arachide;700;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1026;2014-10-01;mais grain;mais;4860;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1027;2014-10-01;divers;divers;1900;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1028;2014-10-01;riz blanchi importé;riz;2120;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1029;2014-10-01;piment sec;divers;1280;2.voiture;ferké;162;150-200;-5,1973;9,5924
1030;2014-10-01;divers;divers;880;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1031;2014-10-01;mais grain;mais;1040;2.voiture;mankono;179;150-200;-6,1883;8,0556
1032;2014-10-01;attiéké sec;divers;3300;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1033;2014-10-01;arachide décortiquée;arachide;1940;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1034;2014-10-01;arachide décortiquée;arachide;840;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1035;2014-10-01;assawa;igname;12780;4.camion;kong;225;200-300;-4,6119;9,1503
1036;2014-10-01;oignons;divers;29960;4.camion;abidjan;247;200-300;-4,0208;5,3215
1037;2014-10-01;assawa;igname;17440;4.camion;bondoukou;398;300-500;-2,803;8,039
1038;2014-10-01;wakrou;igname;26640;4.camion;bouna;457;300-500;-2,9994;9,2684
1039;2014-10-01;divers;divers;5700;4.camion;satama;127;100-150;-4,3595;7,9043
1040;2014-10-01;assawa;igname;1700;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1041;2014-10-01;mais grain;mais;1240;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1042;2014-10-01;bété bété;igname;4000;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1043;2014-10-01;arachide décortiquée;arachide;2540;4.camion;béoumi;60;050-100;-5,5791;7,6714
1044;2014-10-01;arachide décortiquée;arachide;3680;2.voiture;bouaké;3;000-050;-5,028;7,6845
1045;2014-10-01;kponan;igname;7700;4.camion;dabakala;132;100-150;-4,4272;8,3624
1046;2014-10-01;wakrou;igname;16700;4.camion;dabakala;132;100-150;-4,4272;8,3624
1047;2014-10-01;assawa;igname;20740;4.camion;bouna;457;300-500;-2,9994;9,2684
1048;2014-10-01;assawa;igname;15600;4.camion;marabadiassa;82;050-100;-5,4342;8,0925
1049;2014-10-01;kponan;igname;24060;4.camion;kounahiri;90;050-100;-5,8355;7,7901
1050;2014-10-01;kpassadjo;igname;18720;4.camion;moronou;130;100-150;-4,9716;6,3211
1051;2014-10-01;mais grain;mais;900;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1052;2014-10-01;attiéké sec;divers;1280;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1053;2014-10-01;mais grain;mais;2280;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
1054;2014-10-01;arachide décortiquée;arachide;7300;3.pick-up;béoumi;60;050-100;-5,5791;7,6714
1055;2014-10-01;mais grain;mais;11320;4.camion;dabakala;132;100-150;-4,4272;8,3624
1056;2014-10-01;kponan;igname;13540;4.camion;dabakala;132;100-150;-4,4272;8,3624
1057;2014-10-01;kpassadjo;igname;21140;4.camion;mankono;179;150-200;-6,1883;8,0556
1058;2014-10-01;arachide décortiquée;arachide;1520;3.pick-up;bokada;72;050-100;-5,0331;8,0433
1059;2014-10-01;kléglé;igname;13700;4.camion;dabakala;132;100-150;-4,4272;8,3624
1060;2014-10-01;arachide décortiquée;arachide;480;2.voiture;sakassou;47;000-050;-5,2914;7,4555
1061;2014-10-01;divers;divers;1240;2.voiture;kounahiri;90;050-100;-5,8355;7,7901
1062;2014-10-01;arachide décortiquée;arachide;1400;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1063;2014-10-01;arachide décortiquée;arachide;1500;2.voiture;béoumi;60;050-100;-5,5791;7,6714
1064;2014-10-01;arachide décortiquée;arachide;800;2.voiture;kouakro;402;300-500;-2,9074;5,4444
1065;2014-10-01;arachide décortiquée;arachide;1060;2.voiture;bodokro;81;050-100;-5,4722;7,8747
1066;2014-10-01;arachide décortiquée;arachide;2200;2.voiture;kong;225;200-300;-4,6119;9,1503
1067;2014-10-01;riz paddy bké 189;riz;500;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1068;2014-10-01;arachide décortiquée;arachide;4660;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1069;2014-10-01;divers;divers;1140;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1070;2014-10-01;kpassadjo;igname;4680;4.camion;brobo;25;000-050;-4,8267;7,6407
1071;2014-10-01;divers;divers;7740;4.camion;brobo;25;000-050;-4,8267;7,6407
1072;2014-10-01;kléglé;igname;5440;3.pick-up;bonguera;136;100-150;-4,2434;7,6673
1073;2014-10-01;divers;divers;27420;5.gros camion;didiévi;87;050-100;-4,893;7,1256
1074;2014-10-01;mais grain;mais;2060;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1075;2014-10-01;attiéké sec;divers;360;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1076;2014-10-01;mais grain;mais;1740;2.voiture;tafiré;119;100-150;-5,1628;9,0688
1077;2014-10-01;arachide décortiquée;arachide;1160;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1078;2014-10-01;bété bété;igname;2180;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1079;2014-10-01;kléglé;igname;13000;4.camion;dabakala;132;100-150;-4,4272;8,3624
1080;2014-10-01;arachide décortiquée;arachide;2020;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1081;2014-10-01;mil;divers;2820;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1082;2014-10-01;kponan;igname;31880;4.camion;bouna;457;300-500;-2,9994;9,2684
1083;2014-10-01;mais grain;mais;6460;3.pick-up;katiola;38;000-050;-5,1018;8,1401
1084;2014-10-01;kléglé;igname;5400;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1085;2014-10-01;riz paddy bké 189;riz;240;4.camion;tiéningboué;124;100-150;-5,7241;8,177
1086;2014-10-01;mais grain;mais;4280;4.camion;bouandougou;116;100-150;-5,6679;8,2146
1087;2014-11-01;arachide décortiquée;arachide;1740;2.voiture;satama;127;100-150;-4,3595;7,9043
1088;2014-11-01;attiéké sec;divers;1300;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1089;2014-11-01;mais grain;mais;6000;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1090;2014-11-01;attiéké sec;divers;1560;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1091;2014-11-01;divers;divers;1260;2.voiture;mankono;179;150-200;-6,1883;8,0556
1092;2014-11-01;arachide décortiquée;arachide;1140;2.voiture;bodokro;81;050-100;-5,4722;7,8747
1093;2014-11-01;arachide décortiquée;arachide;4920;3.pick-up;m'bahiakro;82;050-100;-4,3378;7,4537
1094;2014-11-01;attiéké sec;divers;280;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1095;2014-11-01;attiéké sec;divers;1980;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1096;2014-11-01;attiéké sec;divers;2040;2.voiture;bouaké;3;000-050;-5,028;7,6845
1097;2014-11-01;piment sec;divers;2460;2.voiture;bonon;150;100-150;-6,05;6,9333
1098;2014-11-01;divers;divers;2420;2.voiture;dabakala;132;100-150;-4,4272;8,3624
1099;2014-11-01;arachide décortiquée;arachide;10660;4.camion;satama;127;100-150;-4,3595;7,9043
1100;2014-11-01;divers;divers;2220;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1101;2014-11-01;divers;divers;3760;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1102;2014-11-01;divers;divers;1640;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1103;2014-11-01;mais grain;mais;1900;3.pick-up;sakassou;47;000-050;-5,2914;7,4555
1104;2014-11-01;riz paddy bké 189;riz;6100;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1105;2014-11-01;attiéké sec;divers;4120;3.pick-up;brobo;25;000-050;-4,8267;7,6407
1106;2014-11-01;kléglé;igname;5400;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1107;2014-11-01;mais grain;mais;13440;4.camion;niakara;84;050-100;-5,2874;8,6614
1108;2014-11-01;kléglé;igname;12540;4.camion;dabakala;132;100-150;-4,4272;8,3624
1109;2014-11-01;mais grain;mais;1080;2.voiture;tiéningboué;124;100-150;-5,7241;8,177
1110;2014-11-01;kpassadjo;igname;21840;4.camion;kong;225;200-300;-4,6119;9,1503
1111;2014-11-01;divers;divers;5240;4.camion;sakassou;47;000-050;-5,2914;7,4555
1112;2014-11-01;divers;divers;2120;4.camion;korhogo;176;150-200;-5,6316;9,4577
1113;2014-11-01;piment sec;divers;3240;3.pick-up;satama;127;100-150;-4,3595;7,9043
1114;2014-11-01;florido;igname;1020;3.pick-up;brobo;25;000-050;-4,8267;7,6407
1115;2014-11-01;kponan;igname;4380;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1116;2014-11-01;mais grain;mais;6240;3.pick-up;bouandougou;116;100-150;-5,6679;8,2146
1117;2014-11-01;kléglé;igname;6280;3.pick-up;tiéningboué;124;100-150;-5,7241;8,177
1118;2014-11-01;kléglé;igname;14060;4.camion;dabakala;132;100-150;-4,4272;8,3624
1119;2014-11-01;oignons;divers;11180;5.gros camion;niger;987;Etranger;2,1323;13,5119
1120;2014-11-01;arachide décortiquée;arachide;920;3.pick-up;dabakala;132;100-150;-4,4272;8,3624
1121;2014-11-01;divers;divers;1840;3.pick-up;bouaké;3;000-050;-5,028;7,6845
1122;2014-11-01;haricot sec;divers;780;3.pick-up;bouaké;3;000-050;-5,028;7,6845
